NOT FOUND,a-link-normal href,s-image src,s-label-popover href,a-color-secondary,a-color-base,a-popover-preload,a-link-normal href 2,a-link-normal,a-link-normal href 3,a-size-base-plus,a-size-base href,a-offscreen,a-price-symbol,a-price-whole,a-offscreen 2,a-row,a-color-base 2,a-color-base 3,a-popover-trigger href,a-icon-alt,a-size-base,a-color-base 4,a-link-normal href 4
FOUND,https://www.amazon.in/Buddymate-Bluetooth-P47-Smartphones-Multi-Colour/dp/B08XPLJP8N/ref=sr_1_121?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-121,https://m.media-amazon.com/images/I/71M+8DMfgJL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Buddymate-Bluetooth-P47-Smartphones-Multi-Colour/dp/B08XPLJP8N/ref=sr_1_121?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-121,,https://www.amazon.in/Buddymate-Bluetooth-P47-Smartphones-Multi-Colour/dp/B08XPLJP8N/ref=sr_1_121?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-121#customerReviews,Buddymate E750 Wireless Bluetooth Over The Ear Headphone with Mic (Multicolour),https://www.amazon.in/Buddymate-Bluetooth-P47-Smartphones-Multi-Colour/dp/B08XPLJP8N/ref=sr_1_121?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-121,₹699,₹,699,"₹1,999",(65% off),"Monday, October 17",,javascript:void(0),3.4 out of 5 stars,29,,
FOUND,https://www.amazon.in/Buddymate-XB380-Functional-Compatible-Multi-Colour/dp/B08XPKVG7B/ref=sr_1_122?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-122,https://m.media-amazon.com/images/I/71M+8DMfgJL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Buddymate-XB380-Functional-Compatible-Multi-Colour/dp/B08XPKVG7B/ref=sr_1_122?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-122,,https://www.amazon.in/Buddymate-XB380-Functional-Compatible-Multi-Colour/dp/B08XPKVG7B/ref=sr_1_122?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-122#customerReviews,Buddymate E750 Stylish Wireless Bluetooth Headphone with Deep Bass and Super Sound Quality Comes with Multi Functional Support Compatible with All Mobile Phones (Black),https://www.amazon.in/Buddymate-XB380-Functional-Compatible-Multi-Colour/dp/B08XPKVG7B/ref=sr_1_122?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-122,₹699,₹,699,"₹1,899",(63% off),"Monday, October 17",,javascript:void(0),3.4 out of 5 stars,12,,
FOUND,https://www.amazon.in/Praxan-Bluetooth-Headphone-Rechargeable-Compatible/dp/B08XXN75SZ/ref=sr_1_123?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-123,https://m.media-amazon.com/images/I/418L5rPPOIL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Praxan-Bluetooth-Headphone-Rechargeable-Compatible/dp/B08XXN75SZ/ref=sr_1_123?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-123,,https://www.amazon.in/Praxan-Bluetooth-Headphone-Rechargeable-Compatible/dp/B08XXN75SZ/ref=sr_1_123?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-123#customerReviews,Praxan SH-12 Wireless Bluetooth Over the Ear Headphone with Mic (Random Colour),https://www.amazon.in/Praxan-Bluetooth-Headphone-Rechargeable-Compatible/dp/B08XXN75SZ/ref=sr_1_123?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-123,₹559,₹,559,"₹1,599",(65% off),"Monday, October 17",,javascript:void(0),3.7 out of 5 stars,34,,
FOUND,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B7DFW7X6/ref=sr_1_124?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-124,https://m.media-amazon.com/images/I/51s444XdEwL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B7DFW7X6/ref=sr_1_124?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-124,,,AMIPRI Dark Blue Backdrop - 8FTX12FT Dark Blue Photo Backdrop for Photoshoot Background for Photography Screen Video Recording Picture Background,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B7DFW7X6/ref=sr_1_124?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-124,₹499,₹,499,₹999,(50% off),"Sunday, October 16",,,,,,
FOUND,https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Multi-Colour/dp/B08XPJPP6H/ref=sr_1_125?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-125,https://m.media-amazon.com/images/I/71s+kDKEM6L._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Multi-Colour/dp/B08XPJPP6H/ref=sr_1_125?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-125,,https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Multi-Colour/dp/B08XPJPP6H/ref=sr_1_125?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-125#customerReviews,Buddymate E650 Wireless Bluetooth On Ear Headphone with Mic (Multicolour),https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Multi-Colour/dp/B08XPJPP6H/ref=sr_1_125?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-125,₹699,₹,699,"₹1,889",(63% off),"Monday, October 17",,javascript:void(0),3.9 out of 5 stars,20,,
FOUND,https://www.amazon.in/Lenovo-Business-Graphics-Platinum-81WB012DIN/dp/B09DMT6V7G/ref=sr_1_126?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-126,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Lenovo-Business-Graphics-Platinum-81WB012DIN/dp/B09DMT6V7G/ref=sr_1_126?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-126,(5 new offers),https://www.amazon.in/Lenovo-Business-Graphics-Platinum-81WB012DIN/dp/B09DMT6V7G/ref=sr_1_126?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-126#customerReviews,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6 inches(39.6cm) FHD Business Laptop (8GB/256 GB SSD/UHD Graphics/Windows 10 Home/MS Office/Platinum Grey/1.7Kg), 81WB012DIN",https://www.amazon.in/Lenovo-Business-Graphics-Platinum-81WB012DIN/dp/B09DMT6V7G/ref=sr_1_126?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665755836&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&rnid=3576079031&s=electronics&sprefix=%2Caps%2C237&sr=1-126,"₹35,900",₹,"35,900","₹56,590",(37% off),"Tuesday, October 18",FREE Delivery by Amazon,javascript:void(0),4.3 out of 5 stars,585,"₹35,800",https://www.amazon.in/gp/offer-listing/B09DMT6V7G/ref=sr_1_126_olp?rnid=3576079031&s=electronics&keywords=great+indian+festival&crid=1I3OY9G5WVWBV&sprefix=%2Caps%2C237&qid=1665755836&sr=1-126&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDgwMTU5ODU1Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FBluetooth-SmartWatch-Tracker-Fitness-Activity%2Fdp%2FB0B8VMZGTT%2Fref%3Dsr_1_127_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-127-spons%26psc%3D1,https://m.media-amazon.com/images/I/6199ZpjY0GL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665755834&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDgwMTU5ODU1Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FBluetooth-SmartWatch-Tracker-Fitness-Activity%2Fdp%2FB0B8VMZGTT%2Fref%3Dsr_1_127_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-127-spons%26psc%3D1,"M1 4G Bluetooth Smart Watch for Men, Touch Screen Phone Mens SmartWatch Tracker Mens Sports Fitness Activity Tracker and Wrist Band for Calorie and Heart Rate Monitor, Women, Kids, Boys and Girls",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDgwMTU5ODU1Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FBluetooth-SmartWatch-Tracker-Fitness-Activity%2Fdp%2FB0B8VMZGTT%2Fref%3Dsr_1_127_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-127-spons%26psc%3D1,₹549,₹,549,"₹1,099",(50% off),Get it by,"Wednesday, October 19",javascript:void(0),4.1 out of 5 stars,12,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDgwMTU5ODU1Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FBluetooth-SmartWatch-Tracker-Fitness-Activity%2Fdp%2FB0B8VMZGTT%2Fref%3Dsr_1_127_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-127-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MDUyOTE0Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FREZEK-Smartwatch-Waterproof-H50-Multicolor%2Fdp%2FB0BHWRPW5J%2Fref%3Dsr_1_128_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-128-spons%26psc%3D1,https://m.media-amazon.com/images/I/51KgpYQ-HCL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665755834&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MDUyOTE0Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FREZEK-Smartwatch-Waterproof-H50-Multicolor%2Fdp%2FB0BHWRPW5J%2Fref%3Dsr_1_128_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-128-spons%26psc%3D1,"REZEK Smartwatch Series 7 with 1.75"" HD Display, Sleek Metal Body, HR, BP & SpO2 Level Monitor, Activity Tracker, Sports Modes, Upto 7 Days Battery Life IP67 Waterproof Android & iOS H50 (Multicolor)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MDUyOTE0Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FREZEK-Smartwatch-Waterproof-H50-Multicolor%2Fdp%2FB0BHWRPW5J%2Fref%3Dsr_1_128_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-128-spons%26psc%3D1,"₹1,999",₹,"1,999","₹9,990",(80% off),Get it by,"Sunday, October 16",,,,,
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MTA0MTYzMTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMonitor-Pressure-Wristband-Waterproof-Activity%2Fdp%2FB0BGJQVKGY%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-129-spons%26psc%3D1,https://m.media-amazon.com/images/I/31y8yJ33jkL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665755834&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MTA0MTYzMTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMonitor-Pressure-Wristband-Waterproof-Activity%2Fdp%2FB0BGJQVKGY%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-129-spons%26psc%3D1,Smart Band id-116 Heart Rate Monitor Blood Pressure Smart Wristband IP67 Waterproof Men Women Activity Tracker Watch (Black),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTUzMjM2MTY1NzU1MTYyOjE2NjU3NTU4MzY6c3BfYnRmOjIwMDg0MTA0MTYzMTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMonitor-Pressure-Wristband-Waterproof-Activity%2Fdp%2FB0BGJQVKGY%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755836%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-129-spons%26psc%3D1,₹899,₹,899,"₹1,299",(31% off),Get it by,"Sunday, October 16",,,,,
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwNTAyNjkyMDU4OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FTechKing-Great-Indian-Festival-Deal%2Fdp%2FB09HJLFT7C%2Fref%3Dsr_1_121_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-121-spons%26psc%3D1,https://m.media-amazon.com/images/I/71uxNjxrvYL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&page=6&crid=1I3OY9G5WVWBV&qid=1665755836&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_pg_5#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwNTAyNjkyMDU4OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FTechKing-Great-Indian-Festival-Deal%2Fdp%2FB09HJLFT7C%2Fref%3Dsr_1_121_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-121-spons%26psc%3D1,TechKing [Great Indian Festival Deal: 10 Years Warranty] WE16 Full Touch Fitness Tracker Blood Pressure Men's and Women's Heart Rate Monitor Exercise Activity Band Smartwatch with Bluetooth Headset,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwNTAyNjkyMDU4OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FTechKing-Great-Indian-Festival-Deal%2Fdp%2FB09HJLFT7C%2Fref%3Dsr_1_121_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-121-spons%26psc%3D1,"₹1,299",₹,"1,299","₹2,999",(57% off),Get it by,"Sunday, October 16",,,,,
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwODQ1OTAyMzYzOTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FXTouch-X8-FullTouch-Bluetooth-Smartwatch%2Fdp%2FB09G6KQRFD%2Fref%3Dsr_1_122_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-122-spons%26psc%3D1%26smid%3DAIFISO8IDEHGE,https://m.media-amazon.com/images/I/41HQRiJ1Y0L._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&dc&page=6&crid=1I3OY9G5WVWBV&qid=1665755836&rnid=3576079031&sprefix=%2Caps%2C237&ref=sr_pg_5#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwODQ1OTAyMzYzOTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FXTouch-X8-FullTouch-Bluetooth-Smartwatch%2Fdp%2FB09G6KQRFD%2Fref%3Dsr_1_122_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-122-spons%26psc%3D1%26smid%3DAIFISO8IDEHGE,XTouch X8 FullTouch HD Display Bluetooth Calling Smartwatch (Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzQwMzE1NjM0MjMyOTUzOjE2NjU3NTU4Mzg6c3BfYXRmX25leHQ6MjAwODQ1OTAyMzYzOTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FXTouch-X8-FullTouch-Bluetooth-Smartwatch%2Fdp%2FB09G6KQRFD%2Fref%3Dsr_1_122_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665755838%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26rnid%3D3576079031%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-122-spons%26psc%3D1%26smid%3DAIFISO8IDEHGE,"₹2,599",₹,"2,599","₹5,999",(57% off),Get it by,"Sunday, October 16",,,,,
