NOT FOUND,a-link-normal href,s-image src,s-label-popover href,a-color-secondary,a-color-base,a-popover-preload,a-link-normal href 2,a-link-normal,a-link-normal href 3,a-size-base-plus,a-size-base href,a-offscreen,a-price-symbol,a-price-whole,a-offscreen 2,a-row,a-color-base 2,a-color-base 3,a-popover-trigger href,a-icon-alt,a-size-base,a-color-base 4,a-link-normal href 4
FOUND,https://www.amazon.in/KLICK-GADGETS-Threaded-Expandable-Extension/dp/B08521BF6H/ref=sr_1_104?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-104,https://m.media-amazon.com/images/I/81SqZxD5TVL._AC_UL320_.jpg,,,15% coupon applied at checkout,,https://www.amazon.in/KLICK-GADGETS-Threaded-Expandable-Extension/dp/B08521BF6H/ref=sr_1_104?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-104,,https://www.amazon.in/KLICK-GADGETS-Threaded-Expandable-Extension/dp/B08521BF6H/ref=sr_1_104?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-104#customerReviews,klick Gadgets 3 Pin Cotton Threaded Male to Female Expandable Electric Wire Power Extension 3.5 m Wire (Red Zigzag),https://www.amazon.in/KLICK-GADGETS-Threaded-Expandable-Extension/dp/B08521BF6H/ref=sr_1_104?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-104,₹399,₹,399,₹899,(56% off),with coupon,Get it by,javascript:void(0),4.2 out of 5 stars,94,"Sunday, October 16",
FOUND,https://www.amazon.in/Praxan-SH-12-Bluetooth-Headphone-Multicolour/dp/B08XZNDTMX/ref=sr_1_105?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-105,https://m.media-amazon.com/images/I/41jWiM9MoDL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Praxan-SH-12-Bluetooth-Headphone-Multicolour/dp/B08XZNDTMX/ref=sr_1_105?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-105,,https://www.amazon.in/Praxan-SH-12-Bluetooth-Headphone-Multicolour/dp/B08XZNDTMX/ref=sr_1_105?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-105#customerReviews,Praxan SH-12 Wireless Bluetooth Over the Ear Headphone with Mic (Multicolour),https://www.amazon.in/Praxan-SH-12-Bluetooth-Headphone-Multicolour/dp/B08XZNDTMX/ref=sr_1_105?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-105,₹559,₹,559,"₹1,999",(72% off),"Monday, October 17",,javascript:void(0),3.4 out of 5 stars,31,,
FOUND,https://www.amazon.in/SHOPEVOLVES-NextFIT-Talk-Bluetooth-Notification/dp/B09H497NN6/ref=sr_1_106?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-106,https://m.media-amazon.com/images/I/61knCZKQLJS._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/SHOPEVOLVES-NextFIT-Talk-Bluetooth-Notification/dp/B09H497NN6/ref=sr_1_106?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-106,,https://www.amazon.in/SHOPEVOLVES-NextFIT-Talk-Bluetooth-Notification/dp/B09H497NN6/ref=sr_1_106?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-106#customerReviews,"EVOLVES NextFIT Talk Smart Watch with Bluetooth Calling, Mettalic Dial, Multi Sports Modes, 150+ Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & Waterproof, 10 Days battery life (Blue)",https://www.amazon.in/SHOPEVOLVES-NextFIT-Talk-Bluetooth-Notification/dp/B09H497NN6/ref=sr_1_106?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-106,"₹2,849",₹,"2,849","₹6,999",(59% off),"Sunday, October 16",FREE Delivery by Amazon,javascript:void(0),4.1 out of 5 stars,50,,
FOUND,https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD41TZP4/ref=sr_1_107?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-107,https://m.media-amazon.com/images/I/213-TMnp9iL._AC_UL320_.jpg,,,5% coupon applied at checkout,,https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD41TZP4/ref=sr_1_107?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-107,(4 new offers),https://www.amazon.in/gp/offer-listing/B0BD42RQJ9/ref=sr_1_107_olp?s=electronics&keywords=great+indian+festival&crid=1I3OY9G5WVWBV&sprefix=%2Caps%2C237&qid=1665751512&sr=1-107&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D,ezoubuy Jointer 2 Pin Male to Female Expandable Electric Copper Wire Power Extension (White)-2.5 Meter (Pack of 4),https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD41TZP4/ref=sr_1_107?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-107,₹800,₹,800,"₹2,199",(64% off),with coupon,Get it by,,,Save 5%,"Sunday, October 16",
FOUND,https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD4184FT/ref=sr_1_108?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-108,https://m.media-amazon.com/images/I/213-TMnp9iL._AC_UL320_.jpg,,,5% coupon applied at checkout,,https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD4184FT/ref=sr_1_108?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-108,(4 new offers),https://www.amazon.in/gp/offer-listing/B0BD42RQJ9/ref=sr_1_108_olp?s=electronics&keywords=great+indian+festival&crid=1I3OY9G5WVWBV&sprefix=%2Caps%2C237&qid=1665751512&sr=1-108&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D,ezoubuy Jointer 2 Pin Male to Female Expandable Electric Copper Wire Power Extension (White)-2.5 Meter (Pack of 3),https://www.amazon.in/ezoubuy-Expandable-Electric-Extension-Pack/dp/B0BD4184FT/ref=sr_1_108?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-108,₹600,₹,600,"₹1,899",(68% off),with coupon,Get it by,,,Save 5%,"Sunday, October 16",
FOUND,https://www.amazon.in/AJSCOP-Magazine-Document-Organiser-4-Compartment/dp/B081VJ3N51/ref=sr_1_109?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-109,https://m.media-amazon.com/images/I/51ImE9jBDzL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/AJSCOP-Magazine-Document-Organiser-4-Compartment/dp/B081VJ3N51/ref=sr_1_109?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-109,,https://www.amazon.in/AJSCOP-Magazine-Document-Organiser-4-Compartment/dp/B081VJ3N51/ref=sr_1_109?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-109#customerReviews,AJSCOP Plastic Magazine Book Paper Document Folder Tray Desktop Letter File Holder Caddy Sorter and Organiser with 3-Compartment Slots (Blue),https://www.amazon.in/AJSCOP-Magazine-Document-Organiser-4-Compartment/dp/B081VJ3N51/ref=sr_1_109?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-109,₹499,₹,499,₹988,(49% off),"Tuesday, October 18",,javascript:void(0),3.7 out of 5 stars,10,,
FOUND,https://www.amazon.in/Heypex-Generations-Technology-Long-Lasting-Multi-Colour/dp/B08XM3PY3D/ref=sr_1_110?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-110,https://m.media-amazon.com/images/I/71N3yVIFk3L._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Heypex-Generations-Technology-Long-Lasting-Multi-Colour/dp/B08XM3PY3D/ref=sr_1_110?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-110,,https://www.amazon.in/Heypex-Generations-Technology-Long-Lasting-Multi-Colour/dp/B08XM3PY3D/ref=sr_1_110?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-110#customerReviews,Heypex E650 Wireless Portable Bluetooth Headset A New Generations of Active Noise Reduction Technology Headphone with Soft Ear Cushion/Long-Lasting Battery/SD/FM & AUX Support (Multi-Colour),https://www.amazon.in/Heypex-Generations-Technology-Long-Lasting-Multi-Colour/dp/B08XM3PY3D/ref=sr_1_110?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-110,₹679,₹,679,"₹1,999",(66% off),"Monday, October 17",,javascript:void(0),3.2 out of 5 stars,5,,
FOUND,https://www.amazon.in/KLICK-GADGETS-Expandable-Extension-Red/dp/B09NQ7HG3R/ref=sr_1_111?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-111,https://m.media-amazon.com/images/I/411u1r4JocL._AC_UL320_.jpg,,,15% coupon applied at checkout,,https://www.amazon.in/KLICK-GADGETS-Expandable-Extension-Red/dp/B09NQ7HG3R/ref=sr_1_111?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-111,,https://www.amazon.in/KLICK-GADGETS-Expandable-Extension-Red/dp/B09NQ7HG3R/ref=sr_1_111?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-111#customerReviews,klick Gadgets 3-Pin Cotton Threaded Expandable Electric Extension with 3.5 m Wire- (Red Zigzag),https://www.amazon.in/KLICK-GADGETS-Expandable-Extension-Red/dp/B09NQ7HG3R/ref=sr_1_111?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751512&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-111,₹363,₹,363,₹899,(60% off),with coupon,Get it by,javascript:void(0),4.5 out of 5 stars,2,"Sunday, October 16",
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDc4MDc2MTMxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMeter-Topway-Power-Extension-Socket%2Fdp%2FB09DWWVMP8%2Fref%3Dsr_1_112_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-112-spons%26psc%3D1,https://m.media-amazon.com/images/I/61rpUVuIoKL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665751510&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDc4MDc2MTMxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMeter-Topway-Power-Extension-Socket%2Fdp%2FB09DWWVMP8%2Fref%3Dsr_1_112_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-112-spons%26psc%3D1,"5 Meter Topway USB Power Strip Extension Cord with Spike Guard | Sleek Extension Board with 4 AC Power Socket 10A & 3 USB Port 2.4A - Max 2400w, Fire Retardant Cable Length 5m",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDc4MDc2MTMxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMeter-Topway-Power-Extension-Socket%2Fdp%2FB09DWWVMP8%2Fref%3Dsr_1_112_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-112-spons%26psc%3D1,₹849,₹,849,,,Get it by,"Thursday, October 20",javascript:void(0),3.2 out of 5 stars,78,FREE Delivery by Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDc4MDc2MTMxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMeter-Topway-Power-Extension-Socket%2Fdp%2FB09DWWVMP8%2Fref%3Dsr_1_112_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-112-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTUwMjYyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Fitness-Monitoring-Display-Battery%2Fdp%2FB09MKS14CD%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-113-spons%26psc%3D1,https://m.media-amazon.com/images/I/61kENcORFCL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665751510&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTUwMjYyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Fitness-Monitoring-Display-Battery%2Fdp%2FB09MKS14CD%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-113-spons%26psc%3D1,"Amazfit GTR 3 Smart Watch Fitness Watch with Health Monitoring, 1.39"" AMOLED Display, Sports Watch with 150+ Sports Modes, GPS, 21 Days Battery Life, Alexa Built-in (Thunder Black)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTUwMjYyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Fitness-Monitoring-Display-Battery%2Fdp%2FB09MKS14CD%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-113-spons%26psc%3D1,"₹9,999",₹,"9,999","₹18,999",(47% off),FREE Delivery by Amazon,,javascript:void(0),3.9 out of 5 stars,268,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTUwMjYyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Fitness-Monitoring-Display-Battery%2Fdp%2FB09MKS14CD%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-113-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTI5MDEyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Electronic-Compass-Fitness-Tracker%2Fdp%2FB091CKRBLK%2Fref%3Dsr_1_114_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-114-spons%26psc%3D1,https://m.media-amazon.com/images/I/61gTCfKquRL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=5&crid=1I3OY9G5WVWBV&qid=1665751510&sprefix=%2Caps%2C237&ref=sr_pg_4#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTI5MDEyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Electronic-Compass-Fitness-Tracker%2Fdp%2FB091CKRBLK%2Fref%3Dsr_1_114_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-114-spons%26psc%3D1,"Amazfit Bip U Pro NYSE Listed Smart Watch with SpO2, Built-in GPS, Built-in Alexa, Electronic Compass, 60+ Sports Modes, 5ATM, Fitness Tracker, HR, Sleep, Stress Monitor, 1.43"" Color Display (Pink)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTI5MDEyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Electronic-Compass-Fitness-Tracker%2Fdp%2FB091CKRBLK%2Fref%3Dsr_1_114_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-114-spons%26psc%3D1,"₹3,199",₹,"3,199","₹6,999",(54% off),Get it by,"Tuesday, October 18",javascript:void(0),4.1 out of 5 stars,"7,948",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDQwNTU5NTY4MTcyNDA0OjE2NjU3NTE1MTI6c3BfbXRmOjIwMDY1MTI5MDEyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazfit-Electronic-Compass-Fitness-Tracker%2Fdp%2FB091CKRBLK%2Fref%3Dsr_1_114_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751512%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-114-spons%26psc%3D1#customerReviews
