"lazy src","productSKULink","productSKULink href","d-block","vfm__scr","vfm__txt","prdp-spc__cntnt","p-r-s","txt-clr-base","prdp-spc__cntnt 2","p-r-s 2","txt-clr-base 2","prdp-spc__cntnt 3","p-r-s 3","txt-clr-base 3","prdp-spc__cntnt 4","p-r-s 4","txt-clr-base 4","ovrlystts-stts","txt-wt-n"
"https://pricebaba.com/l.png","Karbonn Indian 9","https://pricebaba.com/mobile/karbonn-indian-9","Rs. 4,490","61","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1400mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Ivvo Primo IV24872","https://pricebaba.com/mobile/ivvo-primo-iv24872","Rs. 699","73","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1200mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kenxinda K19","https://pricebaba.com/mobile/kenxinda-k19","Rs. 599","69","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Ivvo Primo IV1806","https://pricebaba.com/mobile/ivvo-primo-iv1806","Rs. 899","66","VFM Score","1.8""","•","Screen","1.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kara Mega 4","https://pricebaba.com/mobile/kara-mega-4","Rs. 5,500","61","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Ivvo Beatz IV2401","https://pricebaba.com/mobile/ivvo-beatz-iv2401","Rs. 749","79","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","2200mAh","•","Battery","1.3 MP","•","Front Camera","Out of stock",""
"https://pricebaba.com/l.png","Kara Mega 2","https://pricebaba.com/mobile/kara-mega-2","Rs. 4,600","66","VFM Score","5.0""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Kara Mega 1","https://pricebaba.com/mobile/kara-mega-1","Rs. 4,700","73","VFM Score","5.5""","•","Screen","13 MP","•","Camera","3GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kechao K9 Plus","https://pricebaba.com/mobile/kechao-k9-plus","Rs. 1,199","72","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kara K18","https://pricebaba.com/mobile/kara-k18","Rs. 1,285","72","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2200mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock",""
"https://pricebaba.com/l.png","I-Smart IS-i1 Mini","https://pricebaba.com/mobile/i-smart-is-i1-mini","Rs. 4,699","56","VFM Score","4.5""","•","Screen","5 MP","•","Camera","512MB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Kechao K99","https://pricebaba.com/mobile/kechao-k99","Rs. 1,299","63","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","I-Smart IS-i1","https://pricebaba.com/mobile/i-smart-is-i1","Rs. 3,500","64","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2200mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","I-Smart IS-59","https://pricebaba.com/mobile/i-smart-is-59","Rs. 2,999","64","VFM Score","5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2100mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Kara K16","https://pricebaba.com/mobile/kara-k16","Rs. 699","66","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","I-Smart IS-203 Plus","https://pricebaba.com/mobile/i-smart-is-203-plus","Rs. 1,080","65","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kechao K88","https://pricebaba.com/mobile/kechao-k88","Rs. 1,280","69","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","I KALL K33 New","https://pricebaba.com/mobile/ikall-k33-new","Rs. 799","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kechao K77","https://pricebaba.com/mobile/kechao-k77","Rs. 1,040","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","I-Smart IS-102 Cute","https://pricebaba.com/mobile/i-smart-is-102-cute","Rs. 599","71","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","25MB","•","RAM","1000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","I KALL K26","https://pricebaba.com/mobile/ikall-k26","Rs. 1,149","67","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Intex Turbo 2400","https://pricebaba.com/mobile/intex-turbo-2400","Rs. 1,690","60","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2400mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Tripple","https://pricebaba.com/mobile/intex-tripple","Rs. 1,490","51","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kara K15","https://pricebaba.com/mobile/kara-k15","Rs. 850","85","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","4000mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Intex Eco i10","https://pricebaba.com/mobile/intex-eco-i10","Rs. 1,099","65","VFM Score","1.8""","•","Screen","0.8 MP","•","Camera","800mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kara K14","https://pricebaba.com/mobile/kara-k14","Rs. 1,200","69","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Intex Eco 2400","https://pricebaba.com/mobile/intex-eco-2400","Rs. 1,214","74","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2400mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Kara K13","https://pricebaba.com/mobile/kara-k13","Rs. 1,370","55","VFM Score","2.4""","•","Screen","2 MP","•","Camera","1200mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock",""
"https://pricebaba.com/l.png","Kechao K35","https://pricebaba.com/mobile/kechao-k35","Rs. 1,599","52","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kechao K333","https://pricebaba.com/mobile/kechao-k333","Rs. 1,389","54","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50759/kara-k11-l-2455487.jpg?tr=h-120,q-60","Kara K11","https://pricebaba.com/mobile/kara-k11","Rs. 1,799","53","VFM Score","2.8""","•","Screen","2 MP","•","Camera","1450mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50758/kechao-k332-l-2489394.jpg?tr=h-120,q-60","Kechao K332","https://pricebaba.com/mobile/kechao-k332","Rs. 950","64","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50755/kechao-k331-l-2489376.jpg?tr=h-120,q-60","Kechao K331","https://pricebaba.com/mobile/kechao-k331","Rs. 1,299","71","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50753/kechao-k28-l-1657195.jpg?tr=h-120,q-60","Kechao K28","https://pricebaba.com/mobile/kechao-k28","Rs. 1,399","57","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","2200mAh","•","Battery","","","","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50752/kechao-k16-l-2455205.jpg?tr=h-120,q-60","Kechao K16","https://pricebaba.com/mobile/kechao-k16","Rs. 1,029","67","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","700mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50723/nipda-tornado-u105-l-2489500.jpg?tr=h-120,q-60","Nipda Tornado U105","https://pricebaba.com/mobile/nipda-tornado-u105","Rs. 3,777","76","VFM Score","5.5""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2800mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50719/otho-ot281-jumbo-l-2489446.jpg?tr=h-120,q-60","OTHO OT281 Jumbo","https://pricebaba.com/mobile/otho-ot281-jumbo","Rs. 1,499","58","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","3000mAh","•","Battery","0.3 MP","•","Front Camera","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50717/otho-ot280-thunder-l-2489403.jpg?tr=h-120,q-60","OTHO OT280 Thunder","https://pricebaba.com/mobile/otho-ot280-thunder","Rs. 1,675","52","VFM Score","2.8""","•","Screen","1.3 MP","•","Camera","1400mAh","•","Battery","0.3 MP","•","Front Camera","",""
"https://pricebaba.com/l.png","MU Phone M6","https://pricebaba.com/mobile/mu-phone-m6","Rs. 1,299","69","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M5800","https://pricebaba.com/mobile/mu-phone-m5800","Rs. 1,029","76","VFM Score","2.8""","•","Screen","1.3 MP","•","Camera","3800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT242 Champion","https://pricebaba.com/mobile/otho-ot242-champion","Rs. 1,199","77","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2950mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M520","https://pricebaba.com/mobile/mu-phone-m520","Rs. 1,299","71","VFM Score","2.8""","•","Screen","1.3 MP","•","Camera","2800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT241 Bullet","https://pricebaba.com/mobile/otho-ot241-bullet","Rs. 999","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MIG M12","https://pricebaba.com/mobile/mig-m12","Rs. 790","73","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1450mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT240 Style","https://pricebaba.com/mobile/otho-ot240-style","Rs. 1,199","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1400mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Reliance Lava EG932","https://pricebaba.com/mobile/reliance-lava-eg932","Rs. 2,990","64","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M390","https://pricebaba.com/mobile/mu-phone-m390","Rs. 1,690","59","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","3600mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax X726","https://pricebaba.com/mobile/micromax-x726","Rs. 1,390","54","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1750mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M360","https://pricebaba.com/mobile/mu-phone-m360","Rs. 1,099","55","VFM Score","1.4""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Reliance Lava CG142J","https://pricebaba.com/mobile/reliance-lava-cg142j","Rs. 3,999","47","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1400mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT184 Power","https://pricebaba.com/mobile/otho-ot184-power","Rs. 999","66","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1900mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M350","https://pricebaba.com/mobile/mu-phone-m350","Rs. 1,099","61","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1200mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","MU Phone M310","https://pricebaba.com/mobile/mu-phone-m310","Rs. 825","65","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","1800mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT183 Fire","https://pricebaba.com/mobile/otho-ot183-fire","Rs. 1,099","61","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","0.3 MP","•","Front Camera","",""
"https://pricebaba.com/l.png","MU Phone M300","https://pricebaba.com/mobile/mu-phone-m300","Rs. 1,048","64","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT182 Diamond","https://pricebaba.com/mobile/otho-ot182-diamond","Rs. 1,049","61","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","MU Phone M280","https://pricebaba.com/mobile/mu-phone-m280","Rs. 799","65","VFM Score","1.44""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","800mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Mafe Micra","https://pricebaba.com/mobile/mafe-micra","Rs. 738","68","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1500mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M260","https://pricebaba.com/mobile/mu-phone-m260","Rs. 1,149","74","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","3200mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","OTHO OT181 Konnect","https://pricebaba.com/mobile/otho-ot181-konnect","Rs. 1,000","61","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M2200","https://pricebaba.com/mobile/mu-phone-m2200","Rs. 1,300","41","VFM Score","1.4""","•","Screen","400mAh","•","Battery","","","","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","MU Phone M200","https://pricebaba.com/mobile/mu-phone-m200","Rs. 799","64","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","","","","","","","",""
"https://pricebaba.com/l.png","MU Phone M2","https://pricebaba.com/mobile/mu-phone-m2","Rs. 990","69","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2400mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","MU Phone M1","https://pricebaba.com/mobile/mu-phone-m1","Rs. 999","61","VFM Score","1.8""","•","Screen","1.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lephone W9","https://pricebaba.com/mobile/lephone-w9","Rs. 4,050","65","VFM Score","5.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2500mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lephone W15","https://pricebaba.com/mobile/lephone-w15","Rs. 4,440","69","VFM Score","5""","•","Screen","8 MP","•","Camera","2GB","•","RAM","2000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","M-Tech Raga","https://pricebaba.com/mobile/mtech-raga","Rs. 899","69","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1600mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Megus Ultra","https://pricebaba.com/mobile/megus-ultra","Rs. 1,048","77","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","2700mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Lephone W12","https://pricebaba.com/mobile/lephone-w12","Rs. 6,063","61","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Lephone W11","https://pricebaba.com/mobile/lephone-w11","Rs. 6,799","58","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50628/reach-star-r2401-selfie-l-2454693.jpg?tr=h-120,q-60","Reach Star R2401 Selfie","https://pricebaba.com/mobile/reach-star-r2401-selfie","Rs. 1,189","71","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2600mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50627/megus-lite-l-2488971.jpg?tr=h-120,q-60","Megus Lite","https://pricebaba.com/mobile/megus-lite","Rs. 740","66","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","1200mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50626/q-tel-q9-l-2456468.jpg?tr=h-120,q-60","Q-TEL Q9","https://pricebaba.com/mobile/q-tel-q9","Rs. 499","74","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","","","","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50624/lephone-w10-l-2489054.jpg?tr=h-120,q-60","Lephone W10","https://pricebaba.com/mobile/lephone-w10","Rs. 4,299","63","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50623/mtech-power-pro-l-2455077.jpg?tr=h-120,q-60","M-Tech Power Pro","https://pricebaba.com/mobile/mtech-power-pro","Rs. 1,400","55","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","2800mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50621/megus-eco-l-2488975.jpg?tr=h-120,q-60","Megus Eco","https://pricebaba.com/mobile/megus-eco","Rs. 799","66","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50619/lephone-sleek-9-l-2193332.jpg?tr=h-120,q-60","Lephone Sleek 9","https://pricebaba.com/mobile/lephone-sleek-9","Rs. 890","61","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50614/q-tel-q2-l-2491118.jpg?tr=h-120,q-60","Q-TEL Q2","https://pricebaba.com/mobile/q-tel-q2","Rs. 559","74","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Lephone K7","https://pricebaba.com/mobile/lephone-k7","Rs. 1,117","56","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","","","","","","","",""
"https://pricebaba.com/l.png","M-Tech Ace 4G","https://pricebaba.com/mobile/mtech-ace-4g","Rs. 2,990","66","VFM Score","4.0""","•","Screen","3.2 MP","•","Camera","1GB","•","RAM","1600mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Lephone K5","https://pricebaba.com/mobile/lephone-k5","Rs. 999","62","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","","","","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","mPhone 8","https://pricebaba.com/mobile/mphone-8","Rs. 6,949","80","VFM Score","5.5""","•","Screen","21 MP","•","Camera","4GB","•","RAM","2950mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Megus Bang","https://pricebaba.com/mobile/megus-bang","Rs. 1,220","84","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","4000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Lephone K11","https://pricebaba.com/mobile/lephone-k11","Rs. 799","72","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1850mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lephone K10","https://pricebaba.com/mobile/lephone-k10","Rs. 1,094","72","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Philips E181","https://pricebaba.com/mobile/philips-e181","Rs. 1,899","59","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","3100mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Peace P3","https://pricebaba.com/mobile/peace-p3","Rs. 749","64","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","850mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Lemon Star 4","https://pricebaba.com/mobile/lemon-star-4","Rs. 1,250","61","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Lemon Lemo 120","https://pricebaba.com/mobile/lemon-lemo-120","Rs. 899","53","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Lemon Anmol 285","https://pricebaba.com/mobile/lemon-anmol-285","Rs. 1,299","61","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Oukitel U22","https://pricebaba.com/mobile/oukitel-u22","Rs. 8,399","62","VFM Score","5.5""","•","Screen","Dual","•","Camera","2GB","•","RAM","2700mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","mPhone 380","https://pricebaba.com/mobile/mphone-380","Rs. 1,150","66","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Scosmos Light V2","https://pricebaba.com/mobile/scosmos-light-v2","Rs. 2,222","48","VFM Score","1.8""","•","Screen","0.1 MP","•","Camera","1200mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","mPhone 280","https://pricebaba.com/mobile/mphone-280","Rs. 1,150","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Maxking M5","https://pricebaba.com/mobile/maxking-m5","Rs. 999","67","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","","","","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Sansui Z18","https://pricebaba.com/mobile/sansui-z18","Rs. 640","55","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","850mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Mafe X1","https://pricebaba.com/mobile/mafe-x1","Rs. 796","48","VFM Score","1.8""","•","Screen","1050mAh","•","Battery","","","","","","","Out of stock",""
"https://pricebaba.com/l.png","Mafe Solo","https://pricebaba.com/mobile/mafe-solo","Rs. 700","78","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","mPhone 180","https://pricebaba.com/mobile/mphone-180","Rs. 749","73","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Mozomaxx E5","https://pricebaba.com/mobile/mozomaxx-e5","Rs. 1,690","48","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","","","","","","","Out of stock",""
"https://pricebaba.com/l.png","Mafe Raga","https://pricebaba.com/mobile/mafe-raga","Rs. 849","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1050mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Mafe Mini","https://pricebaba.com/mobile/mafe-mini","Rs. 999","61","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1050mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Salora KT24 Plus Arrow","https://pricebaba.com/mobile/salora-kt24-plus-arrow","Rs. 1,090","61","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Salora Bullet 2","https://pricebaba.com/mobile/salora-bullet-2","Rs. 599","69","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Salora Atom","https://pricebaba.com/mobile/salora-atom","Rs. 709","61","VFM Score","1.8""","•","Screen","1.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Rocktel W1","https://pricebaba.com/mobile/rocktel-w1","Rs. 599","69","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Yuho H2","https://pricebaba.com/mobile/yuho-h2","Rs. 4,499","90","VFM Score","5.5""","•","Screen","Dual","•","Camera","2GB","•","RAM","3150mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","SSKY Y777 Fire","https://pricebaba.com/mobile/ssky-y777-fire","Rs. 3,889","65","VFM Score","5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2450mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kechao K28 Plus","https://pricebaba.com/mobile/kechao-k28-plus","Rs. 1,466","52","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","Karbonn K2 Indian","https://pricebaba.com/mobile/karbonn-k2-indian","Rs. 1,249","68","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/50477/homtom-h5-l-2488676.jpg?tr=h-120,q-60","HOMTOM H5","https://pricebaba.com/mobile/homtom-h5","Rs. 5,549","77","VFM Score","5.7""","•","Screen","Dual","•","Camera","3GB","•","RAM","3300mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50476/homtom-h3-l-2488680.jpg?tr=h-120,q-60","HOMTOM H3","https://pricebaba.com/mobile/homtom-h3","Rs. 5,999","79","VFM Score","5.5""","•","Screen","Dual","•","Camera","3GB","•","RAM","3500mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50475/homtom-h1-l-2488684.jpg?tr=h-120,q-60","HOMTOM H1","https://pricebaba.com/mobile/homtom-h1","Rs. 4,299","89","VFM Score","5.5""","•","Screen","Dual","•","Camera","2GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/50471/detel-d1-slim-l-2488691.jpg?tr=h-120,q-60","Detel D1 Slim","https://pricebaba.com/mobile/detel-d1-slim","Rs. 1,099","61","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1500mAh","•","Battery","0.3 MP","•","Front Camera","Out of stock","Out of Stock"
